Vehicle ID,Model Code,OEM Model,OEM Variant,Custom Model,Custom Variant,Display Name,Segment,Sub Segment,Colour Code,Colour,Fuel,Seating,Wheels,Transmission,Drivetrain,Body Make,Body Type,CC,GVW,Permit,Taxi Price,Status
3810,AZ1036ZDTTA4DA01JD,SCORPIO-N,Z8 G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 G AT 2WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3720,AZ1086YGTTA2EA01WQ,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2,,,WQ,Wq,,,,,,,,,,,,InComplete
3722,AZ1086YGTTA2EA01JD,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2,,,JD,Jd,,,,,,,,,,,,InComplete
3723,AZ1086YGTTA2EA01RA,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2,,,RA,Ra,,,,,,,,,,,,InComplete
3727,AZ1086YGTTA2EA01XH,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3689,AZ1036YGTTA2EA01WQ,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2 - NEW,,,WQ,Wq,,,,,,,,,,,,InComplete
3734,AZ1036YGTTA2EA01RA,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3736,AZ1036YGTTA2EA01SF,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3781,AZ1036YGTTA2EA01JD,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3790,AZ1036YGTTA2EA01XH,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2 - NEW,,,XH,Xh,,,,,,,,,,,,InComplete
3826,AZ1036YGTTA2EA01OF,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 6 STR BS6.2 - NEW,,,OF,Of,,,,,,,,,,,,InComplete
3724,AZ1086YGTTA4EA01RA,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2,,,RA,Ra,,,,,,,,,,,,InComplete
3725,AZ1086YGTTA4EA01WQ,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2,,,WQ,Everest White,,,,,,,,,,,,InComplete
3728,AZ1086YGTTA4EA01JD,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2,,,JD,Deep Forest,,,,,,,,,,,,InComplete
3696,AZ1036YGTTA4EA01WQ,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2 - NEW,,,WQ,Everest White,,,,,,,,,,,,InComplete
3731,AZ1036YGTTA4EA01XH,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2 - NEW,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3747,AZ1036YGTTA4EA01SF,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2 - NEW,,,SF,Dazzling Silver,,,,,,,,,,,,InComplete
3766,AZ1036YGTTA4EA01JD,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3789,AZ1036YGTTA4EA01RA,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 2WD 7 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3703,AZ1088YGTTA4EA01XH,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3705,AZ1088YGTTA4EA01WQ,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2,,,WQ,Everest White,,,,,,,,,,,,InComplete
3708,AZ1088YGTTA4EA01RA,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2,,,RA,Ra,,,,,,,,,,,,InComplete
3709,AZ1088YGTTA4EA01SF,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2,,,SF,Sf,,,,,,,,,,,,InComplete
3721,AZ1088YGTTA4EA01JD,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2,,,JD,Jd,,,,,,,,,,,,InComplete
3726,AZ1088YGTTA4EA01DE,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2,,,DE,De,,,,,,,,,,,,InComplete
3692,AZ1038YGTTA4EA01WQ,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2 - NEW,,,WQ,Everest White,,,,,,,,,,,,InComplete
3743,AZ1038YGTTA4EA01RA,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3750,AZ1038YGTTA4EA01SF,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3770,AZ1038YGTTA4EA01XH,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2 - NEW,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3807,AZ1038YGTTA4EA01OF,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2 - NEW,,,OF,Of,,,,,,,,,,,,InComplete
3818,AZ1038YGTTA4EA01JD,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D AT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D AT 4WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3707,AZ1086YDT6A2EA01SF,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2,SCORPIO-N Z8 L D MT 2WD 6 STR BS6.2,,,SF,Sf,,,,,,,,,,,,InComplete
3733,AZ1036YDT6A2EA01WQ,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 6 STR BS6.2 - NEW,,,WQ,Everest White,,,,,,,,,,,,InComplete
3738,AZ1036YDT6A2EA01XH,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 6 STR BS6.2 - NEW,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3764,AZ1036YDT6A2EA01SF,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 6 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3801,AZ1036YDT6A2EA01JD,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 6 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3752,AZ1036YDT6A4EA01SF,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 7 STR BS6.2 - NEW,,,SF,Dazzling Silver,,,,,,,,,,,,InComplete
3760,AZ1036YDT6A4EA01XH,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 7 STR BS6.2 - NEW,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3767,AZ1036YDT6A4EA01JD,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3791,AZ1036YDT6A4EA01WQ,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 7 STR BS6.2 - NEW,,,WQ,Everest White,,,,,,,,,,,,InComplete
3798,AZ1036YDT6A4EA01RA,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 2WD 7 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3693,AZ1038YDT6A4EA01WQ,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 4WD 7 STR BS6.2 - NEW,,,WQ,Everest White,,,,,,,,,,,,InComplete
3749,AZ1038YDT6A4EA01SF,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 4WD 7 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3755,AZ1038YDT6A4EA01RA,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 4WD 7 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3795,AZ1038YDT6A4EA01XH,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 4WD 7 STR BS6.2 - NEW,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3805,AZ1038YDT6A4EA01JD,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 4WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3824,AZ1038YDT6A4EA01OF,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L D MT 4WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L D MT 4WD 7 STR BS6.2 - NEW,,,OF,Of,,,,,,,,,,,,InComplete
3699,AZ1086ZDTTA2EA01JD,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2,,,JD,Jd,,,,,,,,,,,,InComplete
3704,AZ1086ZDTTA2EA01DE,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2,,,DE,De,,,,,,,,,,,,InComplete
3714,AZ1086ZDTTA2EA01WQ,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2,,,WQ,Wq,,,,,,,,,,,,InComplete
3717,AZ1086ZDTTA2EA01RA,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2,,,RA,Ra,,,,,,,,,,,,InComplete
3804,AZ1036ZDTTA2EA01XH,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2 - NEW,,,XH,Xh,,,,,,,,,,,,InComplete
3806,AZ1036ZDTTA2EA01JD,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3811,AZ1036ZDTTA2EA01RA,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2 - NEW,,,RA,Red Rage,,,,,,,,,,,,InComplete
3813,AZ1036ZDTTA2EA01SF,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3821,AZ1036ZDTTA2EA01WQ,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 6 STR BS6.2 - NEW,,,WQ,Wq,,,,,,,,,,,,InComplete
3700,AZ1086ZDTTA4EA01WQ,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2,,,WQ,Wq,,,,,,,,,,,,InComplete
3706,AZ1086ZDTTA4EA01RA,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2,,,RA,Ra,,,,,,,,,,,,InComplete
3695,AZ1036ZDTTA4EA01WQ,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2 - NEW,,,WQ,Wq,,,,,,,,,,,,InComplete
3759,AZ1036ZDTTA4EA01RA,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3785,AZ1036ZDTTA4EA01XH,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2 - NEW,,,XH,Xh,,,,,,,,,,,,InComplete
3787,AZ1036ZDTTA4EA01SF,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3812,AZ1036ZDTTA4EA01JD,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G AT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G AT 2WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3803,AZ1036ZCT6A2EA01JD,SCORPIO-N,Z8 L G MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 6 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3809,AZ1036ZCT6A2EA01XH,SCORPIO-N,Z8 L G MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 6 STR BS6.2 - NEW,,,XH,Xh,,,,,,,,,,,,InComplete
3817,AZ1036ZCT6A2EA01WQ,SCORPIO-N,Z8 L G MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 6 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 6 STR BS6.2 - NEW,,,WQ,Wq,,,,,,,,,,,,InComplete
3713,AZ1086ZCT6A4EA01WQ,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2,,,WQ,Wq,,,,,,,,,,,,InComplete
3719,AZ1086ZCT6A4EA01SF,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2,,,SF,Sf,,,,,,,,,,,,InComplete
3685,AZ1036ZCT6A4EA01WQ,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2 - NEW,,,WQ,Wq,,,,,,,,,,,,InComplete
3729,AZ1036ZCT6A4EA01SF,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2 - NEW,,,SF,Sf,,,,,,,,,,,,InComplete
3730,AZ1036ZCT6A4EA01RA,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2 - NEW,,,RA,Ra,,,,,,,,,,,,InComplete
3796,AZ1036ZCT6A4EA01XH,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2 - NEW,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3814,AZ1036ZCT6A4EA01JD,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N,Z8 L G MT 2WD 7 STR BS6.2 - NEW,SCORPIO-N Z8 L G MT 2WD 7 STR BS6.2 - NEW,,,JD,Jd,,,,,,,,,,,,InComplete
3448,AW5068YKT2B1GC01XH,THAR,AX OPT D MT 4WD 4S HT BS6.2,THAR,AX OPT D MT 4WD 4S HT BS6.2,THAR AX OPT D MT 4WD 4S HT BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3431,AW5068ZAT2C1GB01XH,THAR,AX OPT P MT 4WD 4S CT BS6.2,THAR,AX OPT P MT 4WD 4S CT BS6.2,THAR AX OPT P MT 4WD 4S CT BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3422,AW5068YLTTC1HB01XH,THAR,LX D AT 4WD 4S CT BS6.2,THAR,LX D AT 4WD 4S CT BS6.2,THAR LX D AT 4WD 4S CT BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3398,AW5068YLTTB1HC01XH,THAR,LX D AT 4WD 4S HT BS6.2,THAR,LX D AT 4WD 4S HT BS6.2,THAR LX D AT 4WD 4S HT BS6.2,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3421,AW5066TZT2B1HC01XH,THAR,LX D MT 2WD 4S HT BS6.2,THAR,LX D MT 2WD 4S HT BS6.2,THAR LX D MT 2WD 4S HT BS6.2,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3404,AW5068YKT2C1HB01XH,THAR,LX D MT 4WD 4S CT BS6.2,THAR,LX D MT 4WD 4S CT BS6.2,THAR LX D MT 4WD 4S CT BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3434,AW5068YKT2B1HC01XH,THAR,LX D MT 4WD 4S HT BS6.2,THAR,LX D MT 4WD 4S HT BS6.2,THAR LX D MT 4WD 4S HT BS6.2,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3435,AW5066ZNTTB1HC01XH,THAR,LX P AT 2WD 4S HT BS6.2,THAR,LX P AT 2WD 4S HT BS6.2,THAR LX P AT 2WD 4S HT BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3452,AW5066ZBTTB1HC01XH,THAR,LX P AT 2WD 4S HT BS6.2,THAR,LX P AT 2WD 4S HT BS6.2,THAR LX P AT 2WD 4S HT BS6.2,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3418,AW5068ZBTTB1HC01XH,THAR,LX P AT 4WD 4S HT BS6.2,THAR,LX P AT 4WD 4S HT BS6.2,THAR LX P AT 4WD 4S HT BS6.2,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3433,AW5068ZAT2B1HC01XH,THAR,LX P MT 4WD 4S HT BS6.2,THAR,LX P MT 4WD 4S HT BS6.2,THAR LX P MT 4WD 4S HT BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3932,AS22WPNP5T107A00WQ,XUV300,W2 PM BS6.2,XUV300,W2 PM BS6.2,XUV300 W2 PM BS6.2,,,WQ,Wq,,,,,,,,,,,,InComplete
3962,AS22WPNP5T107A00SK,XUV300,W2 PM BS6.2,XUV300,W2 PM BS6.2,XUV300 W2 PM BS6.2,,,SK,Sk,,,,,,,,,,,,InComplete
3964,AS22WPNP5T107A00XH,XUV300,W2 PM BS6.2,XUV300,W2 PM BS6.2,XUV300 W2 PM BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3967,AS22WPNP5T107A00GR,XUV300,W2 PM BS6.2,XUV300,W2 PM BS6.2,XUV300 W2 PM BS6.2,,,GR,Gr,,,,,,,,,,,,InComplete
3949,AS22APEW5T107A00XH,XUV300,W4 DS BS6.2,XUV300,W4 DS BS6.2,XUV300 W4 DS BS6.2,,,XH,Xh,,,,,,,,,,,,InComplete
3925,AS22YPEW5T107A00WQ,XUV300,W4 DS BS6.2-SUNROOF,XUV300,W4 DS BS6.2-SUNROOF,XUV300 W4 DS BS6.2-SUNROOF,,,WQ,Everest White,,,,,,,,,,,,InComplete
3963,AS22YPEW5T107A00RX,XUV300,W4 DS BS6.2-SUNROOF,XUV300,W4 DS BS6.2-SUNROOF,XUV300 W4 DS BS6.2-SUNROOF,,,RX,Rx,,,,,,,,,,,,InComplete
3965,AS22YPEW5T107A00GR,XUV300,W4 DS BS6.2-SUNROOF,XUV300,W4 DS BS6.2-SUNROOF,XUV300 W4 DS BS6.2-SUNROOF,,,GR,Gr,,,,,,,,,,,,InComplete
3966,AS22YPEW5T107A00XH,XUV300,W4 DS BS6.2-SUNROOF,XUV300,W4 DS BS6.2-SUNROOF,XUV300 W4 DS BS6.2-SUNROOF,,,XH,Napoli Black,,,,,,,,,,,,InComplete
3913,AS22YPNU5T107B00WQ,XUV300,W4 PM BS6.2 - SUNROOF - TGDI,XUV300,W4 PM BS6.2 - SUNROOF - TGDI,XUV300 W4 PM BS6.2 - SUNROOF - TGDI,,,WQ,Wq,,,,,,,,,,,,InComplete
3940,AS22YPNP5T107A00WQ,XUV300,W4 PM BS6.2-SUNROOF,XUV300,W4 PM BS6.2-SUNROOF,XUV300 W4 PM BS6.2-SUNROOF,,,WQ,Everest White,,,,,,,,,,,,InComplete
3960,AS22YPNP5T107A00WP,XUV300,W4 PM BS6.2-SUNROOF,XUV300,W4 PM BS6.2-SUNROOF,XUV300 W4 PM BS6.2-SUNROOF,,,WP,Pearl White,,,,,,,,,,,,InComplete
3961,AS22YPNP5T107A00RX,XUV300,W4 PM BS6.2-SUNROOF,XUV300,W4 PM BS6.2-SUNROOF,XUV300 W4 PM BS6.2-SUNROOF,,,RX,Rx,,,,,,,,,,,,InComplete
